"product_ID","price","sugar","caffeine","corn_syrup_price","caffeine_extract_price","quantity","t","market_share"
35,2.54065774624914,4.22332472602024,6.21257910351036,0.199022390139081,0.264899181020071,216,1,0.0216
36,2.63672903564501,4.40433950130822,6.20049469882194,0.199022390139081,0.264899181020071,433,1,0.0433
37,2.25201614603935,3.27402022085397,6.03206832593544,0.199022390139081,0.264899181020071,79,1,0.0079
38,2.39980608510708,4.09741552023631,5.78641025617722,0.199022390139081,0.264899181020071,138,1,0.0138
39,2.70188778694707,4.44093808509953,7.11007351377927,0.199022390139081,0.264899181020071,240,1,0.024
40,1.93579749674872,4.75348743266648,3.54619015318671,0.199022390139081,0.264899181020071,134,1,0.0134
41,1.9615899537366,4.61641377156856,4.41689615186935,0.199022390139081,0.264899181020071,20,1,0.002
42,2.03056089139692,3.04089682483287,5.4097239825503,0.199022390139081,0.264899181020071,46,1,0.0046
43,1.803788991048,4.15829493986439,4.19301836458576,0.199022390139081,0.264899181020071,14,1,0.0014
44,2.69448690818413,6.90354746734764,5.08555044085451,0.199022390139081,0.264899181020071,575,1,0.0575
45,2.74993358933189,5.62249393012074,5.74624316863974,0.199022390139081,0.264899181020071,680,1,0.068
46,2.61274492040173,6.99092043558031,4.34632693866892,0.199022390139081,0.264899181020071,1366,1,0.1366
47,2.38860064008526,4.69451627515855,5.65710598330196,0.199022390139081,0.264899181020071,70,1,0.007
48,2.36834632837641,4.90915576479924,5.54990923500971,0.199022390139081,0.264899181020071,54,1,0.0054
49,1.98357608620544,4.81583854844874,4.19327064156733,0.199022390139081,0.264899181020071,33,1,0.0033
50,1.74217925818775,3.80123223469259,4.00262028272376,0.199022390139081,0.264899181020071,22,1,0.0022
1,1.94121236439172,2.40883336834815,5.37298929451792,0.189651095078635,0.263385885554626,106,2,0.0106
2,1.47817071818864,2.47277066245156,4.32142512258753,0.189651095078635,0.263385885554626,12,2,0.0012
3,1.85676772497563,1.74821364025518,5.36827409423641,0.189651095078635,0.263385885554626,192,2,0.0192
4,1.19042094159475,1.29825773201715,4.07554354000013,0.189651095078635,0.263385885554626,15,2,0.0015
5,1.77255454972089,2.22222846859469,5.10288895055893,0.189651095078635,0.263385885554626,54,2,0.0054
6,1.56569235253464,2.04907507880413,4.65475077349869,0.189651095078635,0.263385885554626,28,2,0.0028
7,1.91217455517699,2.34350885716339,5.32405391773222,0.189651095078635,0.263385885554626,101,2,0.0101
8,2.01545482726986,2.0790202845169,6.53281597002519,0.189651095078635,0.263385885554626,67,2,0.0067
9,1.91001991884963,1.66612667970982,6.41682205423831,0.189651095078635,0.263385885554626,72,2,0.0072
10,2.2277236020109,2.15854443248741,6.35993587863404,0.189651095078635,0.263385885554626,524,2,0.0524
11,1.03004973259447,0.973823373254568,3.54709441650329,0.189651095078635,0.263385885554626,26,2,0.0026
12,1.85017524861408,1.06373462925431,5.77622378174159,0.189651095078635,0.263385885554626,438,2,0.0438
13,1.38086124869348,1.59525559952717,4.2661535733566,0.189651095078635,0.263385885554626,31,2,0.0031
14,1.23340135319872,2.59318475900721,3.35322444607231,0.189651095078635,0.263385885554626,11,2,0.0011
15,1.83447535650068,2.86812745951942,5.19999494383067,0.189651095078635,0.263385885554626,23,2,0.0023
16,2.06629256186101,2.07268246865988,6.06958274997648,0.189651095078635,0.263385885554626,207,2,0.0207
17,1.93812966895876,2.25768065475291,5.79769599595883,0.189651095078635,0.263385885554626,65,2,0.0065
18,1.53838721609581,2.30264093046172,4.08625154292807,0.189651095078635,0.263385885554626,50,2,0.005
19,1.64707376053231,2.46880325838476,5.06993751095246,0.189651095078635,0.263385885554626,11,2,0.0011
20,1.60307785805725,0.723736571967727,5.18352452572667,0.189651095078635,0.263385885554626,286,2,0.0286
21,1.67525488704723,1.5639789255223,5.24208633997759,0.189651095078635,0.263385885554626,66,2,0.0066
22,1.76824306717437,2.53641176154919,4.80508110148585,0.189651095078635,0.263385885554626,52,2,0.0052
23,0.781667212109326,1.77371582764915,2.43362291531642,0.189651095078635,0.263385885554626,10,2,0.001
24,1.87416995268979,2.97329169247692,5.27670385837054,0.189651095078635,0.263385885554626,23,2,0.0023
25,1.94446463194352,1.96431135004857,5.31235389679287,0.189651095078635,0.263385885554626,306,2,0.0306
26,1.41316397531271,5.23092833548815,2.61390095646165,0.189651095078635,0.263385885554626,23,2,0.0023
27,2.21265316772997,4.20083752901647,5.60530461400412,0.189651095078635,0.263385885554626,39,2,0.0039
28,2.60686455324687,5.04721266684374,6.4883571469133,0.189651095078635,0.263385885554626,116,2,0.0116
29,3.07540934103966,7.63476744145307,5.80573541603142,0.189651095078635,0.263385885554626,2852,2,0.2852
30,2.35443933792988,5.65418630744415,4.86134325409238,0.189651095078635,0.263385885554626,118,2,0.0118
31,2.1589126444632,3.10927716215123,6.14500225838276,0.189651095078635,0.263385885554626,57,2,0.0057
32,1.6823900641037,4.88819724971883,3.30906381778598,0.189651095078635,0.263385885554626,38,2,0.0038
33,1.75156231218234,4.57973516033113,3.8750383954087,0.189651095078635,0.263385885554626,19,2,0.0019
34,2.0694709423422,4.09930127912335,5.96805464922666,0.189651095078635,0.263385885554626,6,2,6e-04
35,2.11930830686011,5.19653172499609,4.4639944167261,0.189651095078635,0.263385885554626,58,2,0.0058
36,2.17097558616259,4.17169730045226,4.58412415614224,0.189651095078635,0.263385885554626,260,2,0.026
37,2.02026475862421,4.66978497950531,4.38355086438307,0.189651095078635,0.263385885554626,53,2,0.0053
38,2.13111187867628,3.94400575748491,5.09432299399325,0.189651095078635,0.263385885554626,76,2,0.0076
39,1.89852792352163,5.51012770639758,3.67985067919522,0.189651095078635,0.263385885554626,50,2,0.005
40,2.48586549997171,4.50095758562997,5.74410790516518,0.189651095078635,0.263385885554626,257,2,0.0257
41,2.42889946520105,5.311117842362,5.33001100168813,0.189651095078635,0.263385885554626,118,2,0.0118
42,2.20383170019826,5.01097468879173,4.44526554213016,0.189651095078635,0.263385885554626,169,2,0.0169
43,2.18694279650549,4.96288789862668,4.89092437230682,0.189651095078635,0.263385885554626,50,2,0.005
44,2.23079578938919,4.11359289155781,5.08995909424019,0.189651095078635,0.263385885554626,153,2,0.0153
45,2.17225202796923,5.67193410977452,4.59225883711307,0.189651095078635,0.263385885554626,41,2,0.0041
46,2.93548452866351,6.31192092104777,6.04517822222991,0.189651095078635,0.263385885554626,1206,2,0.1206
47,2.03860689973518,4.89609526207773,4.6673576850683,0.189651095078635,0.263385885554626,23,2,0.0023
48,2.26702949816397,5.01631161425185,5.15103863685705,0.189651095078635,0.263385885554626,54,2,0.0054
49,2.05961324765092,4.33341903990148,5.29556986338083,0.189651095078635,0.263385885554626,14,2,0.0014
50,1.94843922067582,3.88984998115929,4.40901435673879,0.189651095078635,0.263385885554626,74,2,0.0074
1,1.65012062766014,1.3743896660969,4.79141555753805,0.190519361849526,0.283621976177247,81,3,0.0081
2,1.47977927255023,2.21321065206269,4.29374367130764,0.190519361849526,0.283621976177247,7,3,7e-04
3,1.46389860073449,2.19415259754335,3.68933254078796,0.190519361849526,0.283621976177247,33,3,0.0033
4,1.64110761731729,1.65322472787117,4.54784738430228,0.190519361849526,0.283621976177247,65,3,0.0065
5,1.6072951837632,1.887890703328,4.3459117529879,0.190519361849526,0.283621976177247,45,3,0.0045
6,1.65376199024976,1.35916039363885,4.53371554200675,0.190519361849526,0.283621976177247,156,3,0.0156
7,1.63849672689805,1.62961540804328,4.16322126804405,0.190519361849526,0.283621976177247,172,3,0.0172
8,1.67094015933791,2.26383440100574,4.75744304312208,0.190519361849526,0.283621976177247,13,3,0.0013
9,1.60129409685664,2.17628169585415,4.54682833171143,0.190519361849526,0.283621976177247,14,3,0.0014
10,1.95224872109869,1.66095149615355,5.75097380303828,0.190519361849526,0.283621976177247,100,3,0.01
11,1.62968520963887,2.67264356002706,3.77278339637835,0.190519361849526,0.283621976177247,50,3,0.005
12,1.99808993926616,1.53416726400326,5.86512978111604,0.190519361849526,0.283621976177247,175,3,0.0175
13,2.16782943760012,2.29643478105666,5.58660576012849,0.190519361849526,0.283621976177247,235,3,0.0235
14,1.53367563138926,1.37841842838134,5.22199145875063,0.190519361849526,0.283621976177247,10,3,0.001
15,1.34025693835097,1.43537421862958,3.73378408549733,0.190519361849526,0.283621976177247,47,3,0.0047
16,1.80192851609581,1.66007565894783,4.72459163067682,0.190519361849526,0.283621976177247,199,3,0.0199
17,1.97245642529298,2.07172463692246,5.2534800071706,0.190519361849526,0.283621976177247,120,3,0.012
18,1.65380904290424,1.56190395682812,5.05357141314177,0.190519361849526,0.283621976177247,29,3,0.0029
19,1.58588224740513,1.88396974163516,4.04829532573671,0.190519361849526,0.283621976177247,78,3,0.0078
20,1.49669645606484,2.11872598562354,4.17347701223938,0.190519361849526,0.283621976177247,14,3,0.0014
21,1.96732933736636,2.63299382649995,4.71978157427035,0.190519361849526,0.283621976177247,115,3,0.0115
22,1.66489824341307,0.88294781608182,5.3565536914188,0.190519361849526,0.283621976177247,108,3,0.0108
23,1.9110219598983,2.51206858220206,4.83300876340666,0.190519361849526,0.283621976177247,65,3,0.0065
24,2.21180666958703,2.06836765008366,6.51933327192077,0.190519361849526,0.283621976177247,118,3,0.0118
25,1.80936819663349,2.48590771111639,4.4354693924853,0.190519361849526,0.283621976177247,69,3,0.0069
26,3.325988565804,5.59026512955066,7.29240747854638,0.190519361849526,0.283621976177247,2444,3,0.2444
27,2.55039808626313,4.56898465775095,5.61620165241681,0.190519361849526,0.283621976177247,126,3,0.0126
28,2.64203198435076,3.63246221021107,6.95897286049557,0.190519361849526,0.283621976177247,117,3,0.0117
29,2.09018140982898,3.8601716028023,4.29964655675692,0.190519361849526,0.283621976177247,122,3,0.0122
30,2.62411677311911,6.83777771012059,4.15339453005339,0.190519361849526,0.283621976177247,1320,3,0.132
31,2.28065772289484,4.46732357804144,4.78051961132805,0.190519361849526,0.283621976177247,84,3,0.0084
32,1.73759580250189,3.55732034865426,4.28406009321352,0.190519361849526,0.283621976177247,7,3,7e-04
33,2.28063345234479,4.46300494880004,5.18406509330301,0.190519361849526,0.283621976177247,30,3,0.003
34,2.61575110802469,4.16507774200846,6.39699442194169,0.190519361849526,0.283621976177247,89,3,0.0089
35,2.34179881361775,4.51986043848367,5.51807920372793,0.190519361849526,0.283621976177247,23,3,0.0023
36,2.52135648632899,6.61235976634129,4.78659173045096,0.190519361849526,0.283621976177247,92,3,0.0092
37,2.08320333217464,3.72153104717434,4.75069947247256,0.190519361849526,0.283621976177247,43,3,0.0043
38,2.18152940820459,6.01235723207866,4.04692635647805,0.190519361849526,0.283621976177247,44,3,0.0044
39,2.05397740465744,4.69380737646595,4.2336977796526,0.190519361849526,0.283621976177247,31,3,0.0031
40,2.57548092666932,5.31882464040627,5.26500493906304,0.190519361849526,0.283621976177247,138,3,0.0138
41,2.12502676211849,4.47267465369407,4.31189175862681,0.190519361849526,0.283621976177247,66,3,0.0066
42,2.32407171105277,4.27779321333013,5.43987198125114,0.190519361849526,0.283621976177247,33,3,0.0033
43,2.88053211083117,6.73978573448385,5.88920932892055,0.190519361849526,0.283621976177247,189,3,0.0189
44,2.1289554366242,4.12730913423326,4.42451155179706,0.190519361849526,0.283621976177247,83,3,0.0083
45,3.11039525050088,5.60691682838269,6.8399156398821,0.190519361849526,0.283621976177247,627,3,0.0627
46,2.51655896526426,5.05976635425538,5.28040630745257,0.190519361849526,0.283621976177247,103,3,0.0103
47,1.88890068957725,3.37525008363326,4.49356405205714,0.190519361849526,0.283621976177247,24,3,0.0024
48,2.30573225112651,4.18485643949636,5.14199220904031,0.190519361849526,0.283621976177247,65,3,0.0065
49,2.71899356241251,6.23785945497144,4.79377675320651,0.190519361849526,0.283621976177247,767,3,0.0767
50,2.53274739375777,5.53611142907706,5.26257950202698,0.190519361849526,0.283621976177247,73,3,0.0073
1,1.65103766085944,1.82899599304936,5.40205601142039,0.196737820920024,0.234751448348531,78,4,0.0078
2,1.46838655717721,1.11674989618667,5.14032262499687,0.196737820920024,0.234751448348531,124,4,0.0124
3,1.61073035804235,1.83340303782588,5.86807499421569,0.196737820920024,0.234751448348531,24,4,0.0024
4,1.5261422119814,1.99819614373047,5.02682016903671,0.196737820920024,0.234751448348531,32,4,0.0032
5,1.22431158778512,1.81429689000002,3.66276983360805,0.196737820920024,0.234751448348531,49,4,0.0049
6,1.6501263986789,1.93539026139527,5.24938007551251,0.196737820920024,0.234751448348531,80,4,0.008
7,2.11306281303942,1.74799220670765,7.59766429974609,0.196737820920024,0.234751448348531,444,4,0.0444
8,0.944876410932869,1.34480366527481,2.92878540400228,0.196737820920024,0.234751448348531,54,4,0.0054
9,1.90952118070872,2.43584120135083,6.11852540950819,0.196737820920024,0.234751448348531,73,4,0.0073
10,1.40228462183649,1.32144511826255,4.89924717569761,0.196737820920024,0.234751448348531,62,4,0.0062
11,1.21193700753643,2.27990902434628,3.04417035230433,0.196737820920024,0.234751448348531,78,4,0.0078
12,1.48440183319947,2.63362053261737,3.8578320085428,0.196737820920024,0.234751448348531,72,4,0.0072
13,1.65089862230423,1.18376056698683,5.91706222457012,0.196737820920024,0.234751448348531,164,4,0.0164
14,1.56484076479101,1.37891303066327,5.85279452661797,0.196737820920024,0.234751448348531,49,4,0.0049
15,1.4637742591807,2.38103480405917,5.01116683591952,0.196737820920024,0.234751448348531,8,4,8e-04
16,2.1165343920611,2.25538922921889,6.47105349522389,0.196737820920024,0.234751448348531,460,4,0.046
17,1.55580669422101,2.2104744687699,4.83803452965539,0.196737820920024,0.234751448348531,39,4,0.0039
18,1.74842836484776,1.55355875432389,5.8152633688389,0.196737820920024,0.234751448348531,190,4,0.019
19,1.85059264342347,2.9439802366954,5.33229220598947,0.196737820920024,0.234751448348531,57,4,0.0057
20,1.33422334269978,2.77709342806724,3.0711099994201,0.196737820920024,0.234751448348531,97,4,0.0097
21,1.7750024714804,2.89537631310669,4.83959482466442,0.196737820920024,0.234751448348531,80,4,0.008
22,1.27706159331846,1.2607158058778,3.74641182076772,0.196737820920024,0.234751448348531,228,4,0.0228
23,1.23748006920326,2.16763850104824,3.93142722622741,0.196737820920024,0.234751448348531,15,4,0.0015
24,1.59758515106911,1.78250815327692,5.11194214962576,0.196737820920024,0.234751448348531,88,4,0.0088
25,1.74106091603201,1.72712175863616,6.47747893082458,0.196737820920024,0.234751448348531,45,4,0.0045
26,1.46567717966315,4.49795730874861,3.96400164689833,0.196737820920024,0.234751448348531,3,4,3e-04
27,2.11152697177773,4.68178768658321,5.13300873087337,0.196737820920024,0.234751448348531,59,4,0.0059
28,2.86835557331653,5.07229244346261,8.12146570694302,0.196737820920024,0.234751448348531,701,4,0.0701
29,2.41970965043272,4.76959603910589,6.23263226438414,0.196737820920024,0.234751448348531,124,4,0.0124
30,2.41027882489397,5.52645576466035,5.26732782344111,0.196737820920024,0.234751448348531,263,4,0.0263
31,2.52015187194395,5.28757249346598,6.52394018637105,0.196737820920024,0.234751448348531,103,4,0.0103
32,2.72727056283588,7.37468947323676,6.07488979247715,0.196737820920024,0.234751448348531,269,4,0.0269
33,2.76277856633468,6.03375423492444,6.6617292681208,0.196737820920024,0.234751448348531,369,4,0.0369
34,2.4562701912342,5.4424336379328,5.73455693608618,0.196737820920024,0.234751448348531,175,4,0.0175
35,2.61582394243885,6.04181683312226,6.11499904874134,0.196737820920024,0.234751448348531,212,4,0.0212
36,1.93279506379655,5.25188797314253,4.12196389301228,0.196737820920024,0.234751448348531,60,4,0.006
37,1.99583193236399,5.11914521680051,4.3011284324479,0.196737820920024,0.234751448348531,79,4,0.0079
38,2.17340811459917,4.17678281968949,5.21416670129604,0.196737820920024,0.234751448348531,183,4,0.0183
39,2.68075114128445,6.49610325862072,5.94415890946165,0.196737820920024,0.234751448348531,358,4,0.0358
40,2.10842986837007,5.00049484995095,4.87511886793575,0.196737820920024,0.234751448348531,66,4,0.0066
41,2.0733216835097,3.8341124962763,6.44633537822774,0.196737820920024,0.234751448348531,15,4,0.0015
42,2.55859437883933,6.27350805599323,5.2431472279255,0.196737820920024,0.234751448348531,547,4,0.0547
43,2.06973035092751,3.96404198114486,5.83915943855675,0.196737820920024,0.234751448348531,30,4,0.003
44,2.26649947555331,4.42529775854401,6.0564904399148,0.196737820920024,0.234751448348531,64,4,0.0064
45,2.07350141398546,3.29938698738431,6.24140499342052,0.196737820920024,0.234751448348531,51,4,0.0051
46,2.79954029138599,5.61753143850415,6.8441093641918,0.196737820920024,0.234751448348531,629,4,0.0629
47,2.41474503946968,4.50308973809509,6.87619533442086,0.196737820920024,0.234751448348531,69,4,0.0069
48,2.80964485413219,7.38972491153386,5.63882010723096,0.196737820920024,0.234751448348531,1309,4,0.1309
49,2.3545768127462,4.7614516649801,6.36063260847749,0.196737820920024,0.234751448348531,55,4,0.0055
50,2.60111732596113,5.4065333089776,6.49953294697446,0.196737820920024,0.234751448348531,199,4,0.0199
1,2.1890696938407,1.15713357002545,6.59756814321467,0.314640112648559,0.250255035083627,712,5,0.0712
2,2.17726944269865,1.83935987827314,6.01888331147056,0.314640112648559,0.250255035083627,148,5,0.0148
3,2.11995402624287,2.22199679524801,5.68042628518208,0.314640112648559,0.250255035083627,45,5,0.0045
4,1.91149982453884,1.90373856585106,5.50675676748515,0.314640112648559,0.250255035083627,24,5,0.0024
5,1.53926374543767,1.84233524051658,3.98956178213075,0.314640112648559,0.250255035083627,22,5,0.0022
6,1.96790730027667,1.78512937730196,5.58161239918731,0.314640112648559,0.250255035083627,52,5,0.0052
7,2.30933258942616,1.2415543892773,7.2367008564256,0.314640112648559,0.250255035083627,756,5,0.0756
8,2.0072139146194,2.8882047177872,4.52724558443886,0.314640112648559,0.250255035083627,20,5,0.002
9,1.89815579239221,2.22418559557011,4.94856368645822,0.314640112648559,0.250255035083627,22,5,0.0022
10,2.17975972222245,1.83753284664374,6.36399511424098,0.314640112648559,0.250255035083627,89,5,0.0089
11,1.42114076231507,2.39859334950233,3.32137093892555,0.314640112648559,0.250255035083627,7,5,7e-04
12,1.96328024711577,2.26959317828835,4.68607969190679,0.314640112648559,0.250255035083627,63,5,0.0063
13,2.30157038641816,3.11535427838016,4.74583724949272,0.314640112648559,0.250255035083627,105,5,0.0105
14,1.37206958060142,1.59675364678959,3.45524264925534,0.314640112648559,0.250255035083627,38,5,0.0038
15,2.32002416164653,1.81161097077574,6.34338554492055,0.314640112648559,0.250255035083627,374,5,0.0374
16,2.04861751605134,1.678325077712,5.79249255743217,0.314640112648559,0.250255035083627,110,5,0.011
17,1.51380055836837,1.40596552801694,4.37383429391893,0.314640112648559,0.250255035083627,31,5,0.0031
18,1.9544468507299,2.18058070249611,5.67336829679122,0.314640112648559,0.250255035083627,11,5,0.0011
19,2.00846208231316,1.79363139398531,5.5075723490132,0.314640112648559,0.250255035083627,86,5,0.0086
20,2.05894764452566,1.98296062698811,5.56752779943982,0.314640112648559,0.250255035083627,66,5,0.0066
21,2.39524404354036,2.2373891717804,6.5960875985283,0.314640112648559,0.250255035083627,136,5,0.0136
22,2.08487191385711,1.73906178661194,5.9815484753343,0.314640112648559,0.250255035083627,92,5,0.0092
23,2.38539712031807,3.17072601421228,5.59524690222668,0.314640112648559,0.250255035083627,37,5,0.0037
24,1.92769723400692,2.07716739136189,5.07279339344911,0.314640112648559,0.250255035083627,37,5,0.0037
25,1.81363914374674,1.48144826656025,5.39492752884583,0.314640112648559,0.250255035083627,49,5,0.0049
26,2.75330940572086,4.13495949674769,5.39749589404283,0.314640112648559,0.250255035083627,133,5,0.0133
27,2.99152956349876,5.21108255526096,5.14858765677805,0.314640112648559,0.250255035083627,172,5,0.0172
28,2.83665892347414,4.77548481114541,4.63269820804146,0.314640112648559,0.250255035083627,288,5,0.0288
29,2.58255236324665,5.14464779434068,4.0336214331989,0.314640112648559,0.250255035083627,45,5,0.0045
30,2.90985599782967,4.84575200258004,5.86555830997073,0.314640112648559,0.250255035083627,51,5,0.0051
31,3.39111701501371,5.79601138181867,5.84275850168925,0.314640112648559,0.250255035083627,793,5,0.0793
32,3.12209845360619,4.13662024825611,6.55975976916016,0.314640112648559,0.250255035083627,747,5,0.0747
33,2.76076184242355,4.40245454132521,5.22015058650351,0.314640112648559,0.250255035083627,103,5,0.0103
34,2.90893680530374,6.01836487252778,3.27952671905967,0.314640112648559,0.250255035083627,1198,5,0.1198
35,2.55124240338877,5.6368496306117,3.53167527149027,0.314640112648559,0.250255035083627,42,5,0.0042
36,2.56266815939875,3.23375584463325,6.32003819545282,0.314640112648559,0.250255035083627,52,5,0.0052
37,2.87034756818026,4.81332457368419,5.40257022442081,0.314640112648559,0.250255035083627,81,5,0.0081
38,2.18619083731287,3.28183129565329,4.8290063240254,0.314640112648559,0.250255035083627,19,5,0.0019
39,3.07855721810243,5.90010825093194,4.942697428968,0.314640112648559,0.250255035083627,155,5,0.0155
40,2.98885577264244,4.4348487054376,6.23277531599642,0.314640112648559,0.250255035083627,160,5,0.016
41,2.36722882220077,5.20199266806363,2.78466289791552,0.314640112648559,0.250255035083627,147,5,0.0147
42,2.75982406371197,4.54468553725258,5.19629007493827,0.314640112648559,0.250255035083627,76,5,0.0076
43,2.90056592349676,5.74808499111104,3.85264602766557,0.314640112648559,0.250255035083627,411,5,0.0411
44,2.90001018572206,4.65466049360651,5.0246371679767,0.314640112648559,0.250255035083627,310,5,0.031
45,2.77932667184373,4.40243810828997,5.07530587260349,0.314640112648559,0.250255035083627,163,5,0.0163
46,2.90335060342622,5.23732686517034,4.53790783647973,0.314640112648559,0.250255035083627,241,5,0.0241
47,2.8929658495843,4.65469134074189,5.75172561003572,0.314640112648559,0.250255035083627,80,5,0.008
48,1.9463323778605,3.71491146202546,3.54449781602727,0.314640112648559,0.250255035083627,12,5,0.0012
49,2.63481463224921,4.86204808452304,4.16996257806545,0.314640112648559,0.250255035083627,99,5,0.0099
50,3.00814206882679,6.49425510599266,4.41359211152634,0.314640112648559,0.250255035083627,89,5,0.0089
1,1.16253198296812,1.94425345805118,4.57279096670186,0.174609133443241,0.18203706814897,43,6,0.0043
2,1.15509040345887,1.41236557972196,5.81193353326002,0.174609133443241,0.18203706814897,35,6,0.0035
3,1.14798207571698,1.0407632135931,5.24079151293486,0.174609133443241,0.18203706814897,134,6,0.0134
4,1.35626581006331,2.03848161564656,5.71633209156398,0.174609133443241,0.18203706814897,63,6,0.0063
5,1.50101424156998,2.08696024866187,6.59694907022926,0.174609133443241,0.18203706814897,129,6,0.0129
6,1.5216232548149,2.81458261981307,5.81705216153363,0.174609133443241,0.18203706814897,61,6,0.0061
7,0.822118283178005,0.956393510089539,4.3313933289612,0.174609133443241,0.18203706814897,21,6,0.0021
8,1.56816169102405,2.40330390859273,5.17569052351832,0.174609133443241,0.18203706814897,392,6,0.0392
9,1.3335545176943,2.34358824672202,4.84234662594032,0.174609133443241,0.18203706814897,70,6,0.007
10,0.891320928801523,1.83497710272716,3.88082367169077,0.174609133443241,0.18203706814897,11,6,0.0011
11,1.57203774226163,2.75438758846699,6.07817649794939,0.174609133443241,0.18203706814897,90,6,0.009
12,1.67634205470095,2.88373582294578,5.54552954220445,0.174609133443241,0.18203706814897,307,6,0.0307
13,1.26389391688019,2.37784998595131,4.65178183849705,0.174609133443241,0.18203706814897,43,6,0.0043
14,1.15015213939951,2.35407729298737,4.96342851320109,0.174609133443241,0.18203706814897,10,6,0.001
15,1.22817223445445,1.51067105423762,5.05298909309186,0.174609133443241,0.18203706814897,113,6,0.0113
16,0.848048969717794,1.1558617706194,2.85133448599695,0.174609133443241,0.18203706814897,179,6,0.0179
17,1.44977809458904,2.1150173445286,5.08122014972917,0.174609133443241,0.18203706814897,248,6,0.0248
18,1.17668694722589,1.6654115187305,5.34332224692044,0.174609133443241,0.18203706814897,36,6,0.0036
19,1.36661033657638,2.46507058196855,5.20150576935866,0.174609133443241,0.18203706814897,49,6,0.0049
20,1.33661100842149,1.79944979915457,5.75201359452836,0.174609133443241,0.18203706814897,85,6,0.0085
21,1.37074917953289,2.30671058372805,4.84290994377548,0.174609133443241,0.18203706814897,107,6,0.0107
22,1.23148335768913,1.91945186493226,5.04389442603358,0.174609133443241,0.18203706814897,48,6,0.0048
23,1.20863007043214,1.49997239084107,4.25749722480454,0.174609133443241,0.18203706814897,263,6,0.0263
